"","query","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","blast_hit","evalue","ProteinNames","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"1245","Porites_compressa_HIv1___TS.g32590.t2",133.306099516551,11.0989775638754,3.65424388809961,3.03728429293412,0.00238720192946039,0.0246115537607129,"O19094",1.63e-168,"Peroxisomal carnitine O-octanoyltransferase (COT) (EC 2.3.1.137)","carnitine metabolic process [GO:0009437]; coenzyme A metabolic process [GO:0015936]; fatty acid beta-oxidation [GO:0006635]; fatty acid metabolic process [GO:0006631]; generation of precursor metabolites and energy [GO:0006091]; medium-chain fatty acid metabolic process [GO:0051791]","GO:0005777; GO:0006091; GO:0006631; GO:0006635; GO:0008458; GO:0009437; GO:0015936; GO:0051791","peroxisome [GO:0005777]","carnitine O-octanoyltransferase activity [GO:0008458]"
"1246","Porites_compressa_HIv1___RNAseq.g23267.t1",133.306099516551,11.0989775638754,3.65424388809961,3.03728429293412,0.00238720192946039,0.0246115537607129,"E1CHH8",6.48e-17,"Vertnin","regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000785; GO:0005634; GO:0006357; GO:0043565","chromatin [GO:0000785]; nucleus [GO:0005634]","sequence-specific DNA binding [GO:0043565]"
"1247","Porites_compressa_HIv1___RNAseq.g3426.t1",468.387113225786,-5.1005316015927,1.68074218356866,-3.03469006219795,0.0024078298843907,0.0248043165155437,"A7MAZ3",5.6e-180,"Ubiquitin-like modifier-activating enzyme 5 (Ubiquitin-activating enzyme 5) (UFM1-activating enzyme)","erythrocyte differentiation [GO:0030218]; megakaryocyte differentiation [GO:0030219]; protein K69-linked ufmylation [GO:1990592]; protein ufmylation [GO:0071569]; regulation of intracellular estrogen receptor signaling pathway [GO:0033146]; response to endoplasmic reticulum stress [GO:0034976]; reticulophagy [GO:0061709]","GO:0005524; GO:0005634; GO:0005737; GO:0005789; GO:0005794; GO:0005829; GO:0008270; GO:0030218; GO:0030219; GO:0033146; GO:0034976; GO:0042803; GO:0061709; GO:0071566; GO:0071569; GO:1990592","cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]","ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; UFM1 activating enzyme activity [GO:0071566]; zinc ion binding [GO:0008270]"
"1248","Porites_compressa_HIv1___RNAseq.g14272.t1",133.00035158188,11.0956645757962,3.65766785876738,3.03353530288434,0.0024170642917001,0.0248794935025477,"Q80VW5",1.7e-52,"Whirlin","auditory receptor cell stereocilium organization [GO:0060088]; cerebellar Purkinje cell layer formation [GO:0021694]; detection of mechanical stimulus involved in sensory perception of sound [GO:0050910]; establishment of localization in cell [GO:0051649]; establishment of protein localization [GO:0045184]; inner ear receptor cell differentiation [GO:0060113]; inner ear receptor cell stereocilium organization [GO:0060122]; paranodal junction maintenance [GO:1990227]; positive regulation of gene expression [GO:0010628]; retina homeostasis [GO:0001895]; sensory perception of light stimulus [GO:0050953]; sensory perception of sound [GO:0007605]","GO:0001895; GO:0001917; GO:0002141; GO:0002142; GO:0005829; GO:0005884; GO:0005929; GO:0007605; GO:0010628; GO:0021694; GO:0030426; GO:0032391; GO:0032420; GO:0032421; GO:0032426; GO:0036064; GO:0042802; GO:0043005; GO:0045184; GO:0045202; GO:0050910; GO:0050953; GO:0051649; GO:0060088; GO:0060113; GO:0060122; GO:1990075; GO:1990227; GO:1990696","actin filament [GO:0005884]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytosol [GO:0005829]; growth cone [GO:0030426]; neuron projection [GO:0043005]; periciliary membrane compartment [GO:1990075]; photoreceptor connecting cilium [GO:0032391]; photoreceptor inner segment [GO:0001917]; stereocilia ankle link [GO:0002141]; stereocilia ankle link complex [GO:0002142]; stereocilium [GO:0032420]; stereocilium bundle [GO:0032421]; stereocilium tip [GO:0032426]; synapse [GO:0045202]; USH2 complex [GO:1990696]","identical protein binding [GO:0042802]"
"1249","Porites_compressa_HIv1___RNAseq.g33563.t1b",155.448371529005,-10.4325425909551,3.43969335208358,-3.0329862354258,0.00242146644854472,0.0249048502786272,"O88576",0,"Sodium-dependent neutral amino acid transporter B(0)AT3 (Sodium- and chloride-dependent transporter XTRP2) (Solute carrier family 6 member 18) (System B(0) neutral amino acid transporter AT3)","amino acid transmembrane transport [GO:0003333]; neurotransmitter transport [GO:0006836]; neutral amino acid transport [GO:0015804]; renal amino acid absorption [GO:1990297]","GO:0003333; GO:0005886; GO:0006836; GO:0015175; GO:0015804; GO:0016324; GO:0031526; GO:0140931; GO:1990297","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; plasma membrane [GO:0005886]","neutral L-amino acid transmembrane transporter activity [GO:0015175]; neutral L-amino acid:sodium:chloride symporter activity [GO:0140931]"
"1250","Porites_compressa_HIv1___RNAseq.16535_t",155.135293754371,-10.4294429250134,3.43978482910501,-3.03200445468765,0.00242935618687949,0.0249660076613231,"A8MY62",3.02e-61,"Putative beta-lactamase-like 1","","","",""
"1251","Porites_compressa_HIv1___RNAseq.16752_t",194.426881506296,-8.31030108063777,2.74157727190856,-3.0312116918202,0.00243574411035983,0.0250116457567405,"Q86VD9",4.93e-74,"GPI alpha-1,2-mannosyltransferase 4 (EC 2.4.1.-) (GPI mannosyltransferase IV) (GPI-MT-IV) (Phosphatidylinositol-glycan biosynthesis class Z protein) (PIG-Z) (SMP3 homolog) (hSMP3)","GPI anchor biosynthetic process [GO:0006506]","GO:0000026; GO:0000030; GO:0005783; GO:0005789; GO:0006506","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]","alpha-1,2-mannosyltransferase activity [GO:0000026]; mannosyltransferase activity [GO:0000030]"
"1252","Porites_compressa_HIv1___RNAseq.g15961.t1",132.694603647209,11.0923439623829,3.66110412307277,3.02978106863376,0.00244731069854388,0.0251103460331428,"O02691",7.84e-98,"3-hydroxyacyl-CoA dehydrogenase type-2 (EC 1.1.1.35) (17-beta-estradiol 17-dehydrogenase) (EC 1.1.1.62) (2-methyl-3-hydroxybutyryl-CoA dehydrogenase) (MHBD) (3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))) (EC 1.1.1.239) (3-hydroxy-2-methylbutyryl-CoA dehydrogenase) (EC 1.1.1.178) (3-hydroxyacyl-CoA dehydrogenase type II) (3alpha(or 20beta)-hydroxysteroid dehydrogenase) (EC 1.1.1.53) (7-alpha-hydroxysteroid dehydrogenase) (EC 1.1.1.159) (Endoplasmic reticulum-associated amyloid beta-peptide-binding protein) (Mitochondrial ribonuclease P protein 2) (Mitochondrial RNase P protein 2) (Short chain dehydrogenase/reductase family 5C member 1) (Short-chain type dehydrogenase/reductase XH98G2) (Type II HADH)","androgen metabolic process [GO:0008209]; bile acid biosynthetic process [GO:0006699]; brexanolone metabolic process [GO:0062173]; C21-steroid hormone metabolic process [GO:0008207]; estrogen metabolic process [GO:0008210]; fatty acid beta-oxidation [GO:0006635]; fatty acid metabolic process [GO:0006631]; isoleucine catabolic process [GO:0006550]; mitochondrial tRNA 3'-end processing [GO:1990180]; mitochondrial tRNA 5'-end processing [GO:0097745]; mitochondrial tRNA methylation [GO:0070901]; protein homotetramerization [GO:0051289]","GO:0000049; GO:0003857; GO:0004303; GO:0005739; GO:0006550; GO:0006631; GO:0006635; GO:0006699; GO:0008207; GO:0008209; GO:0008210; GO:0008709; GO:0030283; GO:0030678; GO:0042645; GO:0044594; GO:0047015; GO:0047035; GO:0047044; GO:0051289; GO:0062173; GO:0070901; GO:0097745; GO:0106281; GO:0106282; GO:0106283; GO:1990180","mitochondrial nucleoid [GO:0042645]; mitochondrial ribonuclease P complex [GO:0030678]; mitochondrion [GO:0005739]","17-beta-hydroxysteroid dehydrogenase (NAD+) activity [GO:0044594]; 3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity [GO:0047015]; 3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; androstan-3-alpha,17-beta-diol dehydrogenase (NAD+) activity [GO:0047044]; chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity [GO:0106281]; cholate 7-alpha-dehydrogenase (NAD+) activity [GO:0008709]; estradiol 17-beta-dehydrogenase [NAD(P)+] activity [GO:0004303]; isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity [GO:0106282]; testosterone dehydrogenase (NAD+) activity [GO:0047035]; testosterone dehydrogenase [NAD(P)+] activity [GO:0030283]; tRNA binding [GO:0000049]; ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity [GO:0106283]"
"1253","Porites_compressa_HIv1___RNAseq.g3921.t1",154.662636430149,-10.4251922878737,3.44290757566017,-3.02801979395996,0.00246161962921683,0.0252370037964241,NA,NA,NA,NA,NA,NA,NA
"1254","Porites_compressa_HIv1___TS.g16061.t2a",162.269633667858,-10.4939460676962,3.46710910591398,-3.02671353774138,0.0024722813010566,0.0253260969644124,"Q90623",1.43e-08,"Protein phosphatase 1 regulatory subunit 12A (130 kDa myosin-binding subunit of smooth muscle myosin phosphatase) (Myosin phosphatase-targeting subunit 1) (Myosin phosphatase target subunit 1) (PP1M subunit M110) (Protein phosphatase myosin-binding subunit)","neuron projection morphogenesis [GO:0048812]; regulation of cell adhesion [GO:0030155]; signal transduction [GO:0007165]","GO:0001725; GO:0004857; GO:0005737; GO:0007165; GO:0017020; GO:0019208; GO:0019901; GO:0030018; GO:0030155; GO:0031672; GO:0048812; GO:0071889; GO:0072357","A band [GO:0031672]; cytoplasm [GO:0005737]; PTW/PP1 phosphatase complex [GO:0072357]; stress fiber [GO:0001725]; Z disc [GO:0030018]","14-3-3 protein binding [GO:0071889]; enzyme inhibitor activity [GO:0004857]; myosin phosphatase regulator activity [GO:0017020]; phosphatase regulator activity [GO:0019208]; protein kinase binding [GO:0019901]"
"1255","Porites_compressa_HIv1___RNAseq.33512_t",132.388855712538,11.089015688453,3.6645527518703,3.02602157460919,0.00247794621211753,0.0253639020245911,"Q8IY84",8.57e-175,"Serine/threonine-protein kinase NIM1 (EC 2.7.11.1) (NIM1 serine/threonine-protein kinase)","intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]","GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0035556; GO:0106310","","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]"
"1256","Porites_compressa_HIv1___RNAseq.g10580.t1",194.192776846693,-8.30871161716921,2.74692758976636,-3.02472902748627,0.0024885597614444,0.0254522601078939,"Q96P65",2.83e-21,"Pyroglutamylated RF-amide peptide receptor (AQ27) (G-protein coupled receptor 103) (Orexigenic neuropeptide QRFP receptor) (SP9155)","cellular response to hormone stimulus [GO:0032870]; G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0004983; GO:0005886; GO:0007186; GO:0016020; GO:0032870","membrane [GO:0016020]; plasma membrane [GO:0005886]","G protein-coupled receptor activity [GO:0004930]; neuropeptide Y receptor activity [GO:0004983]"
"1257","Porites_compressa_HIv1___RNAseq.g31485.t1",132.083107777867,11.0856797185802,3.66801381658564,3.02225680515545,0.00250897596275098,0.0256406564976127,"Q99759",3.44e-45,"Mitogen-activated protein kinase kinase kinase 3 (EC 2.7.11.25) (MAPK/ERK kinase kinase 3) (MEK kinase 3) (MEKK 3)","blood vessel development [GO:0001568]; intracellular signal transduction [GO:0035556]; MAPK cascade [GO:0000165]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of p38MAPK cascade [GO:1900745]; protein autophosphorylation [GO:0046777]","GO:0000165; GO:0001568; GO:0004672; GO:0004674; GO:0004709; GO:0005524; GO:0005737; GO:0005829; GO:0035556; GO:0043123; GO:0046777; GO:0046872; GO:0106310; GO:1900745","cytoplasm [GO:0005737]; cytosol [GO:0005829]","ATP binding [GO:0005524]; MAP kinase kinase kinase activity [GO:0004709]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]"
"1258","Porites_compressa_HIv1___TS.g5412.t1",1681.56400422408,5.5220588490404,1.82852585021572,3.01995120735589,0.00252815410124051,0.0258161109575004,"Q92051",4.64e-61,"Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)","carbon dioxide transport [GO:0015670]; hypotonic salinity response [GO:0042539]; regulation of pH [GO:0006885]","GO:0004089; GO:0005737; GO:0006885; GO:0008270; GO:0015670; GO:0042539","cytoplasm [GO:0005737]","carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]"
"1259","Porites_compressa_HIv1___RNAseq.g14265.t1",131.777359843196,11.0823360170916,3.67148738922156,3.01848674453471,0.00254040514991576,0.0259206072722938,"A0A2B4SJA1",2.99e-125,"Stimulator of interferon genes protein 2 (Sp-STING2)","activation of innate immune response [GO:0002218]; autophagosome assembly [GO:0000045]; innate immune response [GO:0045087]; positive regulation of macroautophagy [GO:0016239]; positive regulation of type I interferon production [GO:0032481]; reticulophagy [GO:0061709]","GO:0000045; GO:0002218; GO:0005776; GO:0005789; GO:0016239; GO:0032481; GO:0035438; GO:0045087; GO:0061507; GO:0061709","autophagosome [GO:0005776]; endoplasmic reticulum membrane [GO:0005789]","2',3'-cyclic GMP-AMP binding [GO:0061507]; cyclic-di-GMP binding [GO:0035438]"
"1260","Porites_compressa_HIv1___RNAseq.g28653.t1",1830.12192044813,-3.09471593026925,1.02654426785895,-3.01469310887475,0.00257239396223906,0.0262261689197801,"Q9CR50",4.83e-24,"RING finger and CHY zinc finger domain-containing protein 1 (EC 2.3.2.27) (Androgen receptor N-terminal-interacting protein) (CH-rich-interacting match with PLAG1) (E3 ubiquitin-protein ligase Pirh2) (RING-type E3 ubiquitin transferase RCHY1) (Zinc finger protein 363)","positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein ubiquitination [GO:0031398]; protein autoubiquitination [GO:0051865]; protein ubiquitination [GO:0016567]; rescue of stalled ribosome [GO:0072344]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000151; GO:0002039; GO:0005634; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0016607; GO:0031398; GO:0032436; GO:0042803; GO:0051865; GO:0061630; GO:0072344","cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]","p53 binding [GO:0002039]; protein homodimerization activity [GO:0042803]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]"
"1261","Porites_compressa_HIv1___RNAseq.g22929.t1",154.617885207854,-10.424936404239,3.45842094685615,-3.01436307622288,0.00257519421719385,0.0262338976320954,"O00463",3.68e-26,"TNF receptor-associated factor 5 (RING finger protein 84)","apoptotic process [GO:0006915]; CD40 signaling pathway [GO:0023035]; cell surface receptor signaling pathway [GO:0007166]; interleukin-17-mediated signaling pathway [GO:0097400]; mRNA stabilization [GO:0048255]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; regulation of apoptotic process [GO:0042981]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0005164; GO:0005737; GO:0005813; GO:0005829; GO:0006915; GO:0007165; GO:0007166; GO:0008270; GO:0008284; GO:0009898; GO:0023019; GO:0023035; GO:0031625; GO:0031996; GO:0033209; GO:0035591; GO:0035631; GO:0042802; GO:0042981; GO:0043122; GO:0043123; GO:0048255; GO:0051092; GO:0061630; GO:0097400","CD40 receptor complex [GO:0035631]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]","identical protein binding [GO:0042802]; signaling adaptor activity [GO:0035591]; thioesterase binding [GO:0031996]; tumor necrosis factor receptor binding [GO:0005164]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]"
"1262","Porites_compressa_HIv1___RNAseq.g7965.t1",131.165863973854,11.0756252753309,3.67847234918777,3.01093068642381,0.00260448298314836,0.0265112427904309,"Q03650",9.72e-14,"Cysteine-rich, acidic integral membrane protein","endocytosis [GO:0006897]","GO:0005886; GO:0006897; GO:0020016","ciliary pocket [GO:0020016]; plasma membrane [GO:0005886]",""
"1263","Porites_compressa_HIv1___RNAseq.g10656.t1",152.660264663594,-10.4063992668576,3.45691812234145,-3.01031117850402,0.00260980160948154,0.0265443479615201,"Q91WC1",6.91e-41,"Protection of telomeres protein 1 (mPot1) (POT1-like telomere end-binding protein)","chromosome organization [GO:0051276]; positive regulation of telomere maintenance [GO:0032206]; telomere capping [GO:0016233]; telomere maintenance via telomerase [GO:0007004]","GO:0000781; GO:0000783; GO:0005654; GO:0007004; GO:0016233; GO:0032206; GO:0042162; GO:0043047; GO:0051276; GO:0070187","chromosome, telomeric region [GO:0000781]; nuclear telomere cap complex [GO:0000783]; nucleoplasm [GO:0005654]; shelterin complex [GO:0070187]","single-stranded telomeric DNA binding [GO:0043047]; telomeric DNA binding [GO:0042162]"
"1264","Porites_compressa_HIv1___RNAseq.g23978.t1",154.832654918582,-10.4264207954908,3.46409110909136,-3.00985755487987,0.00261370237414581,0.0265629910587635,"Q6UB98",2.47e-34,"Ankyrin repeat domain-containing protein 12 (Ankyrin repeat-containing cofactor 2) (GAC-1 protein)","","GO:0005654; GO:0005829","cytosol [GO:0005829]; nucleoplasm [GO:0005654]",""
"1265","Porites_compressa_HIv1___RNAseq.g38296.t1",152.435146404735,-10.4041332604637,3.45737314507493,-3.00925958058202,0.00261885257211187,0.026594292601857,"O43896",0,"Kinesin-like protein KIF1C","anterograde neuronal dense core vesicle transport [GO:1990048]; retrograde neuronal dense core vesicle transport [GO:1990049]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vesicle-mediated transport [GO:0016192]","GO:0003723; GO:0003774; GO:0005524; GO:0005737; GO:0005783; GO:0005794; GO:0005871; GO:0005874; GO:0006890; GO:0008017; GO:0008574; GO:0016192; GO:0016887; GO:0030424; GO:0030425; GO:1904115; GO:1990048; GO:1990049","axon [GO:0030424]; axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cytoskeletal motor activity [GO:0003774]; microtubule binding [GO:0008017]; plus-end-directed microtubule motor activity [GO:0008574]; RNA binding [GO:0003723]"
"1266","Porites_compressa_HIv1___RNAseq.g15880.t1",153.146356393576,-10.4107137807713,3.46166513216152,-3.00742948358806,0.00263467242408741,0.0267338088150292,"Q9U3S9",2.52e-51,"Zinc metalloproteinase nas-6 (EC 3.4.24.-) (Nematode astacin 6)","nematode pharyngeal pumping [GO:0043050]; nematode pharynx development [GO:0160094]; proteolysis [GO:0006508]","GO:0004222; GO:0005576; GO:0006508; GO:0008270; GO:0043050; GO:0160094","extracellular region [GO:0005576]","metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]"
"1267","Porites_compressa_HIv1___TS.g9134.t1",152.776545528989,-10.4076069970849,3.46477380565961,-3.00383447256626,0.00266600328288054,0.0270296526865246,"O43451",0,"Maltase-glucoamylase (Alpha-1,4-glucosidase) (EC 3.2.1.20)","dextrin catabolic process [GO:1901027]; maltose catabolic process [GO:0000025]; starch catabolic process [GO:0005983]","GO:0000025; GO:0003824; GO:0004339; GO:0004558; GO:0004574; GO:0005886; GO:0005983; GO:0016160; GO:0016324; GO:0030246; GO:0070062; GO:0070821; GO:0101003; GO:1901027","apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; plasma membrane [GO:0005886]; tertiary granule membrane [GO:0070821]","alpha-1,4-glucosidase activity [GO:0004558]; amylase activity [GO:0016160]; carbohydrate binding [GO:0030246]; catalytic activity [GO:0003824]; glucan 1,4-alpha-glucosidase activity [GO:0004339]; oligo-1,6-glucosidase activity [GO:0004574]"
"1268","Porites_compressa_HIv1___RNAseq.g1848.t1",172.206967390616,-10.579599230792,3.52230339349001,-3.00360248647106,0.00266803671232393,0.0270296526865246,"Q05086",5.09e-120,"Ubiquitin-protein ligase E3A (EC 2.3.2.26) (E6AP ubiquitin-protein ligase) (HECT-type ubiquitin transferase E3A) (Human papillomavirus E6-associated protein) (Oncogenic protein-associated protein E6-AP) (Renal carcinoma antigen NY-REN-54)","androgen receptor signaling pathway [GO:0030521]; brain development [GO:0007420]; negative regulation of TORC1 signaling [GO:1904262]; ovarian follicle development [GO:0001541]; positive regulation of Golgi lumen acidification [GO:1905528]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of transcription by RNA polymerase II [GO:0045944]; progesterone receptor signaling pathway [GO:0050847]; prostate gland growth [GO:0060736]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; proteolysis [GO:0006508]; regulation of circadian rhythm [GO:0042752]; regulation of synaptic plasticity [GO:0048167]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; response to progesterone [GO:0032570]; rhythmic process [GO:0048511]; sperm entry [GO:0035037]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000209; GO:0000502; GO:0001541; GO:0003713; GO:0004842; GO:0005634; GO:0005829; GO:0006508; GO:0006511; GO:0007420; GO:0008021; GO:0008270; GO:0030521; GO:0031398; GO:0032570; GO:0035037; GO:0042752; GO:0043161; GO:0045944; GO:0048167; GO:0048511; GO:0050847; GO:0051865; GO:0051897; GO:0060736; GO:0061630; GO:0070936; GO:0098978; GO:0099524; GO:1904262; GO:1905528; GO:2000058","cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; postsynaptic cytosol [GO:0099524]; proteasome complex [GO:0000502]; synaptic vesicle [GO:0008021]","transcription coactivator activity [GO:0003713]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]"
"1269","Porites_compressa_HIv1___TS.g38634.t2",130.554368104512,11.0688831727749,3.68550821956341,3.00335327269632,0.00267022272686749,0.0270304815991646,"Q9HAR2",2.69e-69,"Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3)","adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; excitatory synapse assembly [GO:1904861]; G protein-coupled receptor signaling pathway [GO:0007186]; neuron migration [GO:0001764]; Rho-activating G protein-coupled receptor signaling pathway [GO:0160221]; synapse assembly [GO:0007416]","GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007186; GO:0007189; GO:0007416; GO:0016020; GO:0030246; GO:0030424; GO:0098631; GO:0098742; GO:0098978; GO:0140693; GO:0160221; GO:1904861","axon [GO:0030424]; cell-cell junction [GO:0005911]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; cell adhesion mediator activity [GO:0098631]; G protein-coupled receptor activity [GO:0004930]; molecular condensate scaffold activity [GO:0140693]"
"1270","Porites_compressa_HIv1___RNAseq.g40252.t1",152.576753152835,-10.4057380576708,3.468654397666,-2.99993509433301,0.00270037142342849,0.0273065986787254,"Q8N945",5.78e-37,"PRELI domain-containing protein 2","phospholipid transport [GO:0015914]","GO:0005758; GO:0015914; GO:1990050","mitochondrial intermembrane space [GO:0005758]","phosphatidic acid transfer activity [GO:1990050]"
"1271","Porites_compressa_HIv1___TS.g11941.t1",151.278147903191,-10.3931930895507,3.46465226315257,-2.99977957386515,0.00270175049981784,0.0273065986787254,"A1L1W9",3.95e-15,"Monocarboxylate transporter 10 (MCT 10) (Solute carrier family 16 member 10)","aromatic amino acid transport [GO:0015801]; thyroid hormone transport [GO:0070327]","GO:0005302; GO:0005886; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0070327","basolateral plasma membrane [GO:0016323]; plasma membrane [GO:0005886]","aromatic amino acid transmembrane transporter activity [GO:0015173]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-tryptophan transmembrane transporter activity [GO:0015196]; L-tyrosine transmembrane transporter activity [GO:0005302]; thyroid hormone transmembrane transporter activity [GO:0015349]; transmembrane transporter activity [GO:0022857]"
"1272","Porites_compressa_HIv1___RNAseq.g32063.t1",263.488965176305,-6.42070712464041,2.14310625173648,-2.9959817061977,0.0027356284487844,0.0276119758438447,"Q8VDD9",0,"PH-interacting protein (PHIP) (IRS-1 PH domain-binding protein) (Neuronal differentiation-related protein) (NDRP) (WD repeat-containing protein 11)","cell population proliferation [GO:0008283]; cytoskeleton organization [GO:0007010]; fibroblast proliferation [GO:0048144]; insulin receptor signaling pathway [GO:0008286]; negative regulation of apoptotic process [GO:0043066]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of insulin-like growth factor receptor signaling pathway [GO:0043568]; positive regulation of mitotic nuclear division [GO:0045840]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of type B pancreatic cell proliferation [GO:1904692]; protein import into nucleus [GO:0006606]; regulation of cell morphogenesis [GO:0022604]; regulation of growth [GO:0040008]; regulation of protein phosphorylation [GO:0001932]; type B pancreatic cell proliferation [GO:0044342]","GO:0001932; GO:0005634; GO:0006606; GO:0007010; GO:0008283; GO:0008284; GO:0008286; GO:0022604; GO:0040008; GO:0043066; GO:0043568; GO:0044342; GO:0045840; GO:0045893; GO:0045944; GO:0048144; GO:0048146; GO:0070577; GO:1904692; GO:2001237","nucleus [GO:0005634]","lysine-acetylated histone binding [GO:0070577]"
"1273","Porites_compressa_HIv1___RNAseq.22651_t",152.436598942835,-10.4044352084334,3.47287873311149,-2.99591088776996,0.00273626383693089,0.0276119758438447,NA,NA,NA,NA,NA,NA,NA
"1274","Porites_compressa_HIv1___RNAseq.g37060.t1",196.484353043277,-8.32592313430747,2.78103247183975,-2.9938244945409,0.00275504371489314,0.0277796637060575,NA,NA,NA,NA,NA,NA,NA
"1275","Porites_compressa_HIv1___RNAseq.g9499.t1",152.051991525101,-10.4003200074033,3.47531762854295,-2.99262430633244,0.00276590002658109,0.0278672562678123,"Q5F477",8.49e-71,"Lipid droplet-associated hydrolase (EC 3.1.1.13) (Lipid droplet-associated serine hydrolase)","cholesterol homeostasis [GO:0042632]; intracellular triglyceride homeostasis [GO:0035356]; lipid droplet fusion [GO:0160077]; lipid storage [GO:0019915]","GO:0004771; GO:0005783; GO:0005811; GO:0019915; GO:0035356; GO:0042632; GO:0160077","endoplasmic reticulum [GO:0005783]; lipid droplet [GO:0005811]","sterol ester esterase activity [GO:0004771]"
